	Activated_CD4_Rep1	Activated_CD4_Rep2	Activated_CD4_Rep3	Activated_CD8_Rep1	Activated_CD8_Rep2	Activated_CD8_Rep3
ENSG00000138172	451.073775692483	272.942650821973	328.17099196082	346.196678595721	292.015214682472	281.563840499493
ENSG00000138175	731.690366226111	453.028523529255	538.072567987709	659.514343023134	578.537980185963	652.631418376309
ENSG00000138180	5930.05472722715	4838.8698817545	5199.59234015845	4744.24833852125	4611.82649395076	3912.05918786713
ENSG00000138182	5757.27839669198	4451.49766598311	4195.90054007049	4419.32631615208	4651.18904640012	4113.44259696611
ENSG00000138185	52.1807709669968	97.5465143831108	34.0956874764489	53.1866405663818	49.4320426108259	483.879580196149
ENSG00000138190	565.871471819876	584.341139044981	917.387091163202	684.657118563605	994.133301395499	1060.99222016034
ENSG00000138193	24.3510264512652	35.6419956399828	99.0905917284295	0.967029828479668	43.9395934318453	39.1578851025785
ENSG00000138207	267.861290963917	143.505929813615	135.317259672156	5.80217897087801	6.40785737547744	0.932330597680441
ENSG00000138231	979.838921491384	1214.64169352047	1292.43965340414	1042.45815510108	1493.94617668274	1148.6312963423
ENSG00000138246	4051.54697241526	3456.33562982465	3387.19345273847	3449.39539818698	5245.28896592653	3595.06678465578
ENSG00000138271	11.5957268815548	5.62768352210254	39.423138644644	1.93405965695934	20.1389803229291	7.45864478144353
ENSG00000138279	4658.00348832058	4774.15152125032	5535.22176375475	4277.17293136557	5060.37651023418	5444.81069045378
ENSG00000138286	1011.14738407158	1050.50092412581	839.606304107553	773.623862783735	1049.05779318531	845.62385209616
ENSG00000138303	705.020194398534	454.904418036622	413.410210651943	666.283551822491	923.646870265248	564.060011596667
ENSG00000138308	18.5531630104877	5.62768352210254	8.52392186911222	1.93405965695934	0.915408196496777	0
ENSG00000138311	1.15957268815548	3.75178901473503	0	1.93405965695934	1.83081639299355	0
ENSG00000138315	0	0	0	0	0	0
ENSG00000138316	54.4999163433078	0.937947253683757	3.19647070091708	98.6370425049262	23.8006131089162	27.9699179304132
ENSG00000138326	75846.4899595621	49279.7487085446	58463.4491197734	82962.4560150992	61213.3460997394	66588.9159475325
ENSG00000138336	156.54231290099	121.933142978888	137.448240139435	144.087444443471	119.918473741078	180.872135950006
ENSG00000138346	2067.51810298123	2327.98508364309	2069.18203372699	2274.45415658418	1873.8405782289	2364.3903957176
ENSG00000138347	0	0.937947253683757	0	5.80217897087801	0	0
ENSG00000138356	347.871806446645	98.4844616367945	62.8639237847026	8.70326845631701	1.83081639299355	8.39097537912397
ENSG00000138363	4119.96176101644	5371.62392184688	6495.22846426351	4264.60154359534	5583.07459043384	6520.720200177
ENSG00000138375	1188.56200535937	1582.3170169645	1218.92082728305	1252.30362788117	1296.21800623944	1099.21777466524
ENSG00000138376	2193.91152599018	1719.25731600233	1931.73379358756	2052.03729603386	2057.83762572475	2026.88671935728
ENSG00000138378	6375.33063947885	5631.43531111728	6183.03982580727	7871.6228038245	10500.6474220145	9728.8697867954
ENSG00000138379	0	0.937947253683757	1.06549023363903	0	0.915408196496777	0
ENSG00000138380	783.871137193107	766.30290625963	775.676890089212	622.767209540906	735.988189983408	804.601305798221
ENSG00000138381	3272.31412597478	3331.58864508471	3404.24129647669	3446.49430870154	3636.91676468169	3394.61570615449
ENSG00000138382	1795.01852126469	1636.71795767816	1636.59299886955	1882.80707604991	1709.06710285948	1883.30780731449
ENSG00000138385	4962.97110530547	6152.93398416545	7237.87515710991	4325.52442278956	6454.54319349877	5441.08136806305
ENSG00000138386	2525.54931480264	2009.08301739061	2372.84675031411	1950.49916404349	2063.33007490373	1733.20258108794
ENSG00000138395	0	0	0	0	0	0
ENSG00000138398	4460.87613133415	5725.23003648565	5736.59941791252	5405.69674120135	5757.00214776823	4931.09653113185
ENSG00000138399	2311.02836749388	1572.93754442766	2020.1694829796	2336.34406560688	2183.24854864481	2427.78887635987
ENSG00000138400	32.4680352683536	66.5942550115468	38.357648411005	17.406536912634	38.4471442528646	52.2105134701047
ENSG00000138411	112.478550751082	53.4629934599742	27.7027460746147	165.362100670023	122.664698330568	127.72929188222
ENSG00000138413	1546.86996599942	1238.09037486256	1710.11182499064	1232.96303131158	1339.24219147478	1182.1951978588
ENSG00000138430	6492.44748098256	5208.4210997059	5500.06058604466	6914.26327362963	5529.98091503703	5880.20907957054
ENSG00000138433	1665.14638019128	1729.57473579285	1680.27809844875	1945.66401490109	1848.20914872699	1310.8568203387
ENSG00000138434	2527.86846017896	2190.10683735157	2325.965180034	3283.06626768847	2830.44214356803	2415.66857859002
ENSG00000138435	0	0	0	0	0.915408196496777	0
ENSG00000138439	2124.33716470085	2055.9803800748	2525.21185372449	2709.61757940003	2046.85272736679	2133.17240749285
ENSG00000138442	1503.96577653766	2088.80853395373	2273.75615858568	2061.70759431865	2313.23651254735	2693.50309669879
ENSG00000138443	3132.00583070796	1725.82294677811	1425.62593260902	3669.87819908034	1860.10945528145	2808.17976021349
ENSG00000138448	911.424132890211	748.481908439638	728.795319809095	746.547027586304	649.939819512711	736.541172167548
ENSG00000138449	579.786344077742	1136.79207146471	965.334151676959	84.1315950777311	375.317360563678	215.368368064182
ENSG00000138459	1193.20029611199	1473.51513553718	1345.71416508609	1051.1614235574	1701.74383728751	1338.82673826911
ENSG00000138463	85.8083789235058	85.3532000852219	133.186279204878	76.3953564498938	63.1631655582776	94.1653903657245
ENSG00000138468	2498.87914297507	2298.90871877889	2438.90714479973	2344.08030423472	1707.23628646649	1737.86423407634
ENSG00000138472	0	0	0	0	0	0
ENSG00000138483	0	0	0	0	0	0
ENSG00000138495	2065.19895760492	1580.44112245713	1696.26045195333	2264.78385829938	2074.3149732617	2244.11974861682
ENSG00000138496	3906.60038639583	12139.8513044289	11027.8239181639	3206.67091123858	19943.9983770753	10421.591420872
ENSG00000138587	24.3510264512652	26.2625231031452	12.7858828036683	10.6373281132764	20.1389803229291	8.39097537912397
ENSG00000138592	3038.08044296737	3040.82499644274	2746.83382232141	3334.3188485979	3149.91960414541	3185.77365227407
ENSG00000138593	3011.41027113979	2558.72010804929	2446.36557643521	3102.23168976278	3285.40001722693	2637.56326083797
ENSG00000138594	6425.19226506954	5634.24915287833	5741.92686908072	7704.32664349752	6618.40126067169	6005.14137965972
ENSG00000138600	2460.61324426594	4051.93213591383	4130.90563581851	2091.68551900152	3592.06176305335	2646.88656681477
ENSG00000138604	233.074110319252	403.317319084016	369.725111072742	221.449830721844	291.099806485975	347.759312934804
ENSG00000138606	986.796357620317	413.634738874537	367.594130605464	661.448402680093	335.03939991782	537.954754861614
ENSG00000138613	601.818225152696	1004.5415086953	766.087477986461	480.613824754395	822.036560454105	653.563748973989
ENSG00000138614	2392.19845566476	2680.65325102818	2878.95461129265	2344.08030423472	3182.87429921929	3067.36766636865
ENSG00000138615	0	1.87589450736751	7.45843163547319	0	7.32326557197421	1.86466119536088
ENSG00000138617	2040.84793115365	1477.26692455192	1319.07690924512	1945.66401490109	1233.97024887765	1378.91695396937
ENSG00000138621	400.052577413642	490.546413676605	570.03727499688	384.877871734908	703.948903106021	703.909601248733
ENSG00000138622	0	0	0	3.86811931391867	4.57704098248388	0
ENSG00000138623	3786.00482682766	2856.04938746704	1785.76163157901	4618.5344608189	2762.70193702727	4064.02907528904
ENSG00000138629	1371.77449008794	1379.72041016881	1670.68868634599	1325.79789484563	1556.19393404452	1504.78158465623
ENSG00000138639	0	0	2.13098046727805	0	0	0
ENSG00000138640	1891.26305438159	1700.49837092865	484.798056305757	495.11927218159	165.688883565917	323.518717395113
ENSG00000138641	7652.02016913804	7421.97661839957	4268.35387595794	9955.57208419818	5854.03541659689	5633.14147118522
ENSG00000138642	985.636784932162	1888.0878216654	954.679249340568	769.755743469816	3601.21584501832	1632.51087653845
ENSG00000138646	3746.57935543037	4575.30670346937	1017.54317312527	2146.80621922486	10279.1186384623	3974.52533791172
ENSG00000138650	0	0	0	0	0	0
ENSG00000138653	0	0	0	0	0	0
ENSG00000138658	3377.83524059693	2163.84431424843	1851.82202606463	3461.96678595721	2550.32723544002	2246.91674040986
ENSG00000138660	1040.13670127547	922.002150371133	1412.84004980535	1151.73252571928	1623.93414058528	1562.58608171242
ENSG00000138663	2088.39041136803	2172.28583953158	2241.79145157651	2259.94870915698	2198.81048798526	2209.62351650265
ENSG00000138668	18012.8021378073	20321.5651983123	20199.5638493287	15671.6854003415	17374.4475695088	15336.8383318433
ENSG00000138669	18.5531630104877	150.071560589401	22.3752949064196	9.67029828479668	17.3927557334388	80.1804314005179
ENSG00000138670	553.116172250166	448.338787260836	308.992167755318	1008.61211110429	703.033494909524	474.556274219344
ENSG00000138674	5483.61924228728	4414.91772308945	4867.15938726308	7505.1184988307	5632.50663304467	4901.26195200608
ENSG00000138675	9.27658150524387	13.1312615515726	2.13098046727805	0	6.40785737547744	7.45864478144353
ENSG00000138678	90.4466696761278	65.656307757863	46.8815702801172	60.9228791942191	67.7402065407615	91.3683985726832
ENSG00000138684	330.478216124313	2769.75824012814	643.556101117972	0	33.8701032703807	3.72932239072176
ENSG00000138685	32.4680352683536	95.6706198757432	62.8639237847026	14.505447427195	46.6858180213356	93.2330597680441
ENSG00000138686	816.339172461461	815.076163451185	839.606304107553	661.448402680093	935.547176819706	923.007291703637
ENSG00000138688	3508.8669543585	3548.25446068565	2638.15381849023	3281.13220803151	2651.93754525116	2461.35277787636
ENSG00000138696	0	0	0	0	0	0
ENSG00000138698	4101.40859800595	3432.88694848255	4125.57818465031	3781.0866293555	4193.48494815173	4012.75089241662
ENSG00000138709	1214.07260449879	1042.05939884265	836.409833406636	1742.58775092036	1173.55330790887	1435.78912042788
ENSG00000138722	2.31914537631097	31.8902066252477	27.7027460746147	0	9.15408196496777	8.39097537912397
ENSG00000138735	15.0744449460213	7.50357802947006	2.13098046727805	49.3185212524631	59.5015327722905	23.308264942011
ENSG00000138738	4.63829075262194	10.3174197905213	17.0478437382244	88.9667442201295	41.1933688423549	61.5338194469091
ENSG00000138741	66.0956432248626	83.4773055778544	14.9168632709464	20.307626398073	21.0543885194259	52.2105134701047
ENSG00000138744	606.456515905318	685.639442442827	893.946306023144	487.383033553753	672.825024425131	587.368276538678
ENSG00000138750	2621.79384791955	3204.02781858371	3082.46324591771	2515.24458387562	3551.78380240749	3323.75858073077
ENSG00000138755	3.47871806446645	24.3866285957777	24.5062753736976	19.3405965695934	45.7704098248388	36.3608933095372
ENSG00000138756	714.296775903778	624.672870953382	1387.26828419801	1294.85294033428	1548.87066847255	1567.24773470082
ENSG00000138757	11221.1849032806	9074.63967939035	10537.69841069	19229.3881393182	13423.5457934287	13889.8612442432
ENSG00000138758	1611.80603653612	907.932941565877	2060.65811185788	3586.71363383109	2995.21561893745	3268.75107546763
ENSG00000138759	1.15957268815548	18.7589450736751	20.2443144391415	31.9119843398291	17.3927557334388	13.0526283675262
ENSG00000138760	386.137705155776	851.656106344852	492.256487941231	290.1089485439	718.59543424997	358.014949509289
ENSG00000138764	5611.17223798439	4235.76979763585	2358.99537727681	7968.32578667247	3746.76574826131	4007.15690883054
ENSG00000138767	6458.81987302605	5390.38286692055	6502.68689589898	7442.26155997953	8260.64356518691	5951.06620499425
ENSG00000138768	7074.55297043661	5975.66195321922	5874.04765805196	8153.99551374056	6860.98443274334	6235.42703728679
ENSG00000138769	56.8190617196187	15.0071560589401	42.6196093455611	57.0547598803004	36.6163278598711	66.1954724353113
ENSG00000138771	5.79786344077742	7.50357802947006	27.7027460746147	3.86811931391867	5.49244917898066	0
ENSG00000138772	184.372057416722	244.804233211461	360.135698969991	141.186354958032	246.244804857633	302.075113648463
ENSG00000138777	2948.7933459794	1986.5722833022	2119.26007470803	2822.76006933215	2942.12194354064	2383.96933826889
ENSG00000138778	4884.1201625109	4014.41424576648	4591.19741675057	3544.16432137798	3700.99533843647	3956.81105655579
ENSG00000138780	598.33950708823	885.422207477467	853.457677144861	733.008609987589	1017.01850630792	874.526100624254
ENSG00000138785	1232.62576750928	942.636989952176	942.958856770539	1444.74256374862	2228.10355027315	1900.08975807274
ENSG00000138792	90.4466696761278	10.3174197905213	70.3223554201758	84.1315950777311	29.2930622878968	60.6014888492287
ENSG00000138794	1091.15789955431	1130.22644068893	1204.0039640121	807.469906780523	912.661971907286	987.338102943587
ENSG00000138795	11996.9390316566	13977.2899743954	17570.9994429412	9981.68188956713	9390.25727966393	8712.62943532372
ENSG00000138796	3556.40943457287	3612.97282118983	3860.2711164742	3176.69298655571	2832.27295996103	3499.96906369238
ENSG00000138798	0	0	0	0	0.915408196496777	0
ENSG00000138801	2726.15538985354	2239.81804179681	2249.24988321199	1938.89480610173	1985.52037820151	2207.75885530728
ENSG00000138802	2286.67734104261	2346.74402871676	2382.43616241687	2360.51981131887	2293.09753222443	2375.57836288976
ENSG00000138813	0	0	0	0	0	0
ENSG00000138814	342.073943005868	540.257618121844	414.475700885582	432.262333330412	715.849209660479	784.090032649251
ENSG00000138821	5367.66197347174	4339.88194279474	3999.85033708091	6801.12078369751	5553.78152814594	5184.69045370093
ENSG00000138823	68.4147886011736	19.6968923273589	114.007454999376	5.80217897087801	17.3927557334388	20.5112731489697
ENSG00000138829	0	0	0	0	0	0
ENSG00000138834	2235.65614276377	1715.50552698759	1751.66594410256	2502.67319610538	1629.42658976426	2087.48820820651
ENSG00000138835	1462.22115976407	1608.57954006764	1802.80947531723	1420.56681803663	1449.0911750544	1671.66876164103
ENSG00000138867	3536.69669887423	4600.63127931883	4861.83193609488	3771.41633107071	3776.9742187457	5177.23180891949
ENSG00000138892	0	0	0	0	0	0
ENSG00000138942	2010.69904126161	1875.89450736751	2144.83184031536	1710.67576658053	1723.71363400343	1747.18754005315
ENSG00000138944	0	2.81384176105127	0	0	0.915408196496777	3.72932239072176
ENSG00000138964	4080.53628961915	4432.73872090944	4959.85703758967	3708.55939221953	4761.95343817623	4535.78835771535
ENSG00000139044	17.3935903223323	74.0978330410168	266.372558409757	23.208715883512	18.3081639299355	15.8496201605675
ENSG00000139053	0	0	2.13098046727805	15.4724772556747	10.0694901614645	20.5112731489697
ENSG00000139055	107.84025999846	122.871090232572	87.3701991584002	45.4504019385444	91.5408196496777	104.421026940209
ENSG00000139083	1581.65714664408	2846.6699149302	1962.63301036309	970.897947793587	1786.87679956171	1619.45824817093
ENSG00000139112	504.414119347636	305.770804700905	379.314523175494	1353.84175987154	829.35982602608	773.834396074766
ENSG00000139116	1494.68919503242	1165.86843632891	970.661602845154	1818.98310737026	1763.07618645279	1671.66876164103
ENSG00000139117	158.861458277301	226.045288137785	64.9949042519807	59.9558493657394	91.5408196496777	141.714250847427
ENSG00000139131	975.200630738762	874.166840433262	837.475323640275	1150.76549589081	1070.11218170473	1204.57113220313
ENSG00000139132	3.47871806446645	75.0357802947006	25.5717656073367	1.93405965695934	30.2084704843936	16.7819507582479
ENSG00000139133	626.169251603961	680.011758920724	661.669435089836	743.645938100865	672.825024425131	818.586264763427
ENSG00000139144	5.79786344077742	0	3.19647070091708	0.967029828479668	4.57704098248388	0
ENSG00000139146	8504.30609493232	6735.39922870306	5844.21393151006	8962.43245034956	7321.43475558122	6855.42688474428
ENSG00000139151	0	0	0	0	0	0
ENSG00000139154	2263.48588727951	1781.16183474546	1718.63574685975	2647.72767037733	2586.94356329989	2308.45055985677
ENSG00000139155	0	0	0	0	0	0
ENSG00000139160	60.2977797840852	40.3317319084016	57.5364726165075	73.4942669644548	99.7794934181486	96.0300515610854
ENSG00000139163	3763.9729457527	4830.42835647135	4460.14211801297	3307.24201340047	5173.88712659978	2857.59328189055
ENSG00000139168	2858.34667630327	2218.24525496209	1891.24516470927	2920.4300820086	2410.26978137601	2460.42044727868
ENSG00000139173	61.4573524722407	78.7875693094356	70.3223554201758	43.5163422815851	33.8701032703807	22.3759343443306
ENSG00000139174	12.7552995697103	22.5107340884102	67.1258847192587	26.109805368951	141.888270457	55.007505263146
ENSG00000139178	583.265062142209	765.364959005946	697.896103033563	393.581140191225	549.244917898066	421.413430151559
ENSG00000139180	3055.4740332897	3572.64108928143	2835.26951171345	2848.8698747011	4239.25535797657	3745.17201088233
ENSG00000139182	2653.10231049975	1635.78001042447	1461.85260055275	2195.15771064885	1828.07016840406	1438.58611222092
ENSG00000139187	136.829577202347	87.2290945925894	111.876474532098	366.504304993794	123.580106527065	173.413491168562
ENSG00000139190	3847.4621792999	1886.21192715804	1492.75181732828	3706.62533256257	1333.7497422958	1913.14238644026
ENSG00000139192	760.679683429998	1084.26702525842	1176.30121793749	776.524952269174	1140.59861283498	1016.24035147168
ENSG00000139193	5480.14052422282	5883.74312235821	6373.76257762866	4695.89684709727	4801.31599062559	5156.72053577052
ENSG00000139194	15.0744449460213	9.37947253683757	5.32745116819514	2.901089485439	10.9848983579613	1.86466119536088
ENSG00000139197	1481.93389546271	1445.37671792667	1601.43182115946	1409.92948992336	997.794934181486	1639.03719072222
ENSG00000139200	11.5957268815548	15.0071560589401	12.7858828036683	0	0.915408196496777	2.79699179304132
ENSG00000139209	53.3403436551523	34.704048386299	15.9823535045854	0.967029828479668	2.74622458949033	0
ENSG00000139211	1663.98680750312	1396.60346073511	1200.80749331118	2179.68523339317	1810.67741267062	1450.70640999077
ENSG00000139218	8310.65745601035	10361.5033114445	10033.7215301787	9135.53078964743	10266.3029237113	9568.50892399437
ENSG00000139219	0	0	1.06549023363903	7.73623862783735	2.74622458949033	0
ENSG00000139220	0	0	1.06549023363903	0	0	0.932330597680441
ENSG00000139223	0	0	0	0	0	0
ENSG00000139233	1481.93389546271	1641.40769394658	1764.45182690623	1577.22565025034	1966.29680607508	1791.00707814413
ENSG00000139239	98.5636784932162	95.6706198757432	69.2568651865368	124.746847873877	115.341432758594	82.0450925958788
ENSG00000139263	2.31914537631097	2.81384176105127	6.39294140183416	0	0.915408196496777	0
ENSG00000139266	1019.26439288867	1093.64649779526	827.885911537524	982.502305735343	698.45645392704	712.300576627857
ENSG00000139269	66.0956432248626	60.9665714894442	17.0478437382244	82.1975354207718	43.9395934318453	72.7217866190744
ENSG00000139278	1262.77465740132	1002.66561418794	951.482778639651	1384.78671438288	1288.89474066746	1266.10495165004
ENSG00000139287	114.797696127393	110.677775934683	86.3047089247612	160.526951527625	153.788577011458	137.984928456705
ENSG00000139289	4927.02435197265	2440.53875408514	2365.38831867864	6329.21022739943	4275.87168583644	5670.43469509244
ENSG00000139291	757.200965365531	793.503376616459	1151.79494256379	579.250867259321	1398.74372424707	880.120084210336
ENSG00000139292	0	0	0	0	0	0
ENSG00000139304	0	0	0	0	0	0
ENSG00000139318	1056.37071890965	1204.32427372994	799.11767522927	294.944097686299	412.849096620046	468.962290633262
ENSG00000139323	2700.64479071412	2336.42660892624	2135.24242821261	3164.12159878547	2787.41795833268	2876.23989384416
ENSG00000139324	388.456850532087	605.913925879707	322.843540792625	359.735096194437	451.296240872911	410.225462979394
ENSG00000139329	0	0	0	0	0	0
ENSG00000139330	0	0	0	0	0	0
ENSG00000139343	3763.9729457527	3810.87969171711	3562.99934128891	3645.70245336835	3777.8896269422	4693.35222872334
ENSG00000139344	66.0956432248626	121.933142978888	111.876474532098	66.7250581650971	139.14204586751	143.578912042788
ENSG00000139350	5994.99079776385	4463.690980281	3556.60639988707	5489.82833627908	5300.21345771634	4982.37471400428
ENSG00000139351	11.5957268815548	2.81384176105127	15.9823535045854	29.9779246828697	21.9697967159226	12.1202977698457
ENSG00000139352	0	0.937947253683757	0	1.93405965695934	0.915408196496777	0
ENSG00000139354	322.361207307225	237.300655181991	153.43059364402	228.219039521202	84.2175540777034	63.39848064227
ENSG00000139364	2.31914537631097	5.62768352210254	0	0	1.83081639299355	0.932330597680441
ENSG00000139370	1365.97662664716	1022.3625065153	1215.72435658213	1381.88562489745	1135.106163656	1075.90950972323
ENSG00000139372	1817.05040233964	1814.92793587807	2740.44088091958	3042.27584039704	2927.47541239669	3020.75113648463
ENSG00000139405	527.605573110745	602.162136864972	752.236104949153	448.701840414566	554.737367077047	701.112609455692
ENSG00000139410	11.5957268815548	16.8830505663076	13.8513730373074	4.83514914239834	89.7100032566841	18.6466119536088
ENSG00000139428	1153.77482471471	1074.88755272159	1286.04671200231	785.228220725491	914.49278830028	1474.94700553046
ENSG00000139433	1464.54030514038	1549.48886308557	1507.66868059922	1228.12788216918	1018.84932270091	1075.90950972323
ENSG00000139436	3290.86728898526	2793.20692147023	3714.29895446565	3264.69270094736	2907.33643207376	3136.360130597
ENSG00000139437	841.849771600882	783.185956825937	1179.4976886384	847.118129748189	1015.18768991493	987.338102943587
ENSG00000139438	5.79786344077742	12.1933142978888	23.4407851400586	5.80217897087801	18.3081639299355	23.308264942011
ENSG00000139445	0	6.5656307757863	0	0	0	0
ENSG00000139496	17066.5908242724	10852.9876723748	9217.55601121123	17802.0521124822	11028.8379513932	12623.7562925932
ENSG00000139505	1825.16741115673	2042.84911852322	2919.44324017093	1633.31338030216	2359.92233056869	2278.615980731
ENSG00000139508	293.371890103338	469.911574095562	731.991790510012	376.174603278591	558.398999863034	388.781859232744
ENSG00000139514	6142.2565291596	5205.60725794485	5621.52647267951	7993.46856221294	6752.96626555672	7604.08835468168
ENSG00000139515	0	0	0	0	2.74622458949033	0
ENSG00000139517	692.264894828824	821.641794226971	769.283948687378	737.843759129987	599.592368705389	566.857003389708
ENSG00000139531	263.223000211295	107.863934173632	111.876474532098	339.427469796364	181.250822906362	414.887115967796
ENSG00000139537	0	3.75178901473503	26.6372558409757	12.5713877702357	9.15408196496777	16.7819507582479
ENSG00000139540	11.5957268815548	2.81384176105127	23.4407851400586	17.406536912634	3.66163278598711	15.8496201605675
ENSG00000139546	623.85010622765	637.804132504955	871.571011116724	615.998000741549	787.251048987228	716.962229616259
ENSG00000139547	56.8190617196187	30.0143121178802	17.0478437382244	22.2416860550324	18.3081639299355	10.2556365744849
ENSG00000139549	0	0	0	0	0	0
ENSG00000139567	0	0	0	0	0	0
ENSG00000139572	5.79786344077742	7.50357802947006	18.1133339718635	19.3405965695934	24.716021305413	32.6315709188154
ENSG00000139574	0	0	0	0	0	3.72932239072176
ENSG00000139579	1240.74277632637	1587.9447004866	1865.67339910194	1264.87501565141	1320.01861934835	1345.35305245288
ENSG00000139597	2097.66699287327	1801.7966743265	1849.69104559735	2725.09005665571	1977.28170443304	1293.14253898277
ENSG00000139610	10.4361541933994	11.2553670442051	3.19647070091708	5.80217897087801	5.49244917898066	0.932330597680441
ENSG00000139613	4183.73825886499	4135.40944149169	4725.44918618909	3643.76839371139	3463.9046155438	3449.62321141763
ENSG00000139618	2983.58052662406	4027.54550731805	2309.98282652941	2216.4323668754	4282.27954321192	2759.69856913411
ENSG00000139620	2023.45434083132	1784.91362376019	2349.40596517405	2072.34492243193	2409.35437317952	2060.45062087377
ENSG00000139624	1634.99749029923	1946.2405513938	2071.31301419427	1617.84090304648	1545.20903568656	1530.88684139128
ENSG00000139625	913.743278266522	1188.37917041732	1023.93611452711	629.536418340264	610.57726706335	508.12017573584
ENSG00000139626	2124.33716470085	2539.96116297561	2760.68519535872	3061.61643696663	2761.78652883077	2918.19477073978
ENSG00000139629	419.765313112285	512.119200511331	681.913749528977	366.504304993794	839.429316187544	576.180309366513
ENSG00000139631	505.573692035791	433.331631201896	398.493347380996	525.09719686446	261.806744198078	255.458583764441
ENSG00000139636	2462.93238964225	1893.71550518751	1459.72162008547	2627.42004397926	1236.71647346715	1120.66137841189
ENSG00000139637	1001.87080256634	952.016462489014	1035.65650709713	1095.64479566746	1023.4263636834	1211.09744638689
ENSG00000139641	9154.82637298755	9726.51302070056	10536.6329204563	9011.75097160203	7661.05119648152	8023.63712363788
ENSG00000139644	29185.2849881854	24989.7286798963	24779.0408735092	31805.6110586963	28525.0348110361	31065.2555147123
ENSG00000139645	1711.52928771749	1729.57473579285	2671.18401573304	1757.09319834756	1889.40251756935	2018.49574397815
ENSG00000139648	0	0	0	0	0	0
ENSG00000139651	2288.99648641893	3018.31426235433	2759.61970512508	2428.21189931245	2063.33007490373	2079.09723282738
ENSG00000139656	0	0	0	0	0	0
ENSG00000139668	1813.57168427518	1261.53905620465	809.772577565661	1945.66401490109	1155.24514397893	709.503584834816
ENSG00000139675	304.967616984892	446.462892753468	346.284325932684	329.757171511567	459.534914641382	366.405924888413
ENSG00000139679	2097.66699287327	1967.81333822852	2124.58752587622	1182.67748023063	957.516973535628	831.638893130953
ENSG00000139684	7156.88263129565	7502.64008221637	6436.62650141336	6490.70420875553	6763.03575571819	6956.11858929377
ENSG00000139687	3805.7175625263	4154.16838656536	4715.85977408633	4197.87648543024	4730.82955949534	4083.60801784033
ENSG00000139697	4755.40759412564	4101.64334035907	4167.13230376224	4887.36875313624	3679.02554172054	3160.60072613669
ENSG00000139714	165.818894406234	167.892558409393	80.9772577565661	164.395070841544	99.7794934181486	76.4511090097962
ENSG00000139718	607.616088593474	858.221737120638	1102.78239181639	513.492838922704	854.075847331492	727.217866190744
ENSG00000139719	1033.17926514654	1571.99959717398	2002.05614900773	949.623291567034	1390.5050504786	1244.66134790339
ENSG00000139722	616.892670098718	974.527196577424	997.29885868613	1572.39050110794	1843.63210774451	2139.69872167661
ENSG00000139725	4727.57784960991	4265.78410975373	3886.90837231517	4324.55739296108	3528.89859749507	3890.61558412048
ENSG00000139726	5690.02318077896	5029.27317425231	5994.44805445317	4987.93985529813	5355.13794950614	4408.99139643081
ENSG00000139734	2777.17658813238	2094.43621747583	1548.15730947751	2601.31023861031	2107.26966833558	2199.36787992816
ENSG00000139737	1370.61491739978	2094.43621747583	1941.32320569031	1649.75288738631	1889.40251756935	1701.5033407668
ENSG00000139746	4889.91802595168	4724.44031680508	4886.33821146858	5313.82890749578	5462.24070849627	4739.03642800968
ENSG00000139767	0	0	0	0	0	0
ENSG00000139780	0	0	0	0	0	0
ENSG00000139793	1225.66833138035	970.775407562689	712.812966304509	1446.67662340558	1277.9098423095	1087.09747689539
ENSG00000139797	0	0	0	0	0	0
ENSG00000139800	0	0	0	0	0	0
ENSG00000139826	809.381736332528	927.629833893236	1238.09965148855	825.843473521637	1096.65901940314	947.247887243328
ENSG00000139832	600.658652464541	1115.21928462999	462.422761399338	487.383033553753	561.145224452524	592.02992952708
ENSG00000139835	46.3829075262194	20.6348395810427	42.6196093455611	10.6373281132764	21.0543885194259	20.5112731489697
ENSG00000139842	4884.1201625109	4350.19936258527	4658.32330146983	3879.72367186043	4782.09241849916	4309.232022479
ENSG00000139865	0	0	8.52392186911222	0	0	0
ENSG00000139874	1.15957268815548	0	0	0	0	0.932330597680441
ENSG00000139880	42.9041894617529	57.2147824747092	86.3047089247612	20.307626398073	36.6163278598711	32.6315709188154
ENSG00000139890	66.0956432248626	42.2076264157691	18.1133339718635	19.3405965695934	25.6314295019097	23.308264942011
ENSG00000139899	400.052577413642	896.677574521672	648.883552286168	225.317950035763	382.640626135653	261.052567350523
ENSG00000139908	1.15957268815548	0	0	0	0	3.72932239072176
ENSG00000139910	1.15957268815548	28.1384176105127	12.7858828036683	19.3405965695934	0	33.5639015164959
ENSG00000139914	18.5531630104877	19.6968923273589	5.32745116819514	9.67029828479668	0.915408196496777	5.59398358608265
ENSG00000139915	1.15957268815548	0	0	0	0	1.86466119536088
ENSG00000139921	4953.69452380023	5517.00574616786	5513.91195908197	5368.94960771912	7852.37150954935	4853.71309152438
ENSG00000139926	496.297110530547	331.095380550366	249.324714671532	514.459868751184	228.852049124194	291.819477073978
ENSG00000139946	211.042229244298	342.350747594571	222.687458830557	179.867548097218	162.942658976426	158.496201605675
ENSG00000139970	0	0	3.19647070091708	1.93405965695934	0.915408196496777	0.932330597680441
ENSG00000139971	110.159405374771	117.24340671047	138.513730373074	112.175460103642	119.918473741078	89.5037373773223
ENSG00000139973	2.31914537631097	19.6968923273589	0	5.80217897087801	0	3.72932239072176
