	Naive_CD4_Rep1	Naive_CD4_Rep2	Naive_CD4_Rep3	Naive_CD8_Rep1	Naive_CD8_Rep2	Naive_CD8_Rep3
ENSG00000143442	4307.60696270659	3074.94953927028	4822.91606232151	3553.01423515943	3139.53218157109	3972.27948961204
ENSG00000143443	31.3758965798648	39.7622785250468	55.7455141088982	72.3379418580846	31.58893139523	17.5204682217635
ENSG00000143450	1.01212569612467	25.4036779465577	2.78727570544491	25.3652523398478	17.3229623780294	4.86679672826763
ENSG00000143452	8.09700556899736	6.62704642084113	1.85818380362994	7.51563032291788	4.07599114777162	4.86679672826763
ENSG00000143457	625.493680205046	752.169768765468	716.329856299342	784.443914954553	677.633528317032	429.251471433205
ENSG00000143458	2676.06034055363	3154.47409632038	2617.25188741277	3018.46502844189	2556.66544743975	3517.72067519185
ENSG00000143469	0	0	2.78727570544491	0	0	0
ENSG00000143473	0	0	0	0	0	0
ENSG00000143476	11.1333826573714	70.6884951556387	6.50364331270479	119.310631376321	3.05699336082871	72.028591578361
ENSG00000143479	30.3637708837401	19.8811392625234	8.36182711633473	27.2441599205773	4.07599114777162	37.9610144804875
ENSG00000143486	3881.50204463811	3985.06391439913	4705.85048269282	3440.27978031566	3895.62853948272	3696.81879479209
ENSG00000143493	491.893088316589	523.536667246449	376.282220235063	466.908533811273	395.371141333847	558.708264405124
ENSG00000143494	41.4971535411114	34.2397398410125	34.3764003671539	36.6386978242246	20.3799557388581	59.3749200848651
ENSG00000143498	269.225435169162	296.008073464237	331.685808947944	306.261935658903	299.585349361214	257.940226598185
ENSG00000143499	2082.95468262457	2079.78806840731	1821.94921945916	1719.20043636746	1746.56220682014	1400.66409839543
ENSG00000143502	600.190537801929	781.991477659253	348.409463180614	190.709119444041	245.57846665324	150.870698576297
ENSG00000143507	232.788910108674	107.137250470265	97.5546496905719	262.107607511761	60.1208694296314	279.354132202562
ENSG00000143512	9.10913126512202	53.016371366729	23.2272975453743	38.5176054049541	3.05699336082871	4.86679672826763
ENSG00000143514	1767.17146543367	1727.45010036592	1634.27265529253	1312.41694513953	1909.601852731	1315.00847597791
ENSG00000143515	1453.41249963503	700.257905135546	1205.03219665402	1120.76837190513	743.86838446832	641.443808785674
ENSG00000143520	0	3.31352321042056	7.43273521451976	2.8183613710942	0	10.7069528021888
ENSG00000143536	0	0	0	0	0	0
ENSG00000143537	628.53005729342	315.88921272676	464.545950907485	691.437989708445	224.179513127439	702.765447561846
ENSG00000143543	3331.91779164241	3147.84704989953	4013.67701584067	3213.87141683776	3619.4801392212	3533.2944247223
ENSG00000143545	4.04850278449868	0	18.5818380362994	343.840087273493	73.3678406598891	273.513976128641
ENSG00000143546	60.7275417674802	0	14.8654704290395	25608.5708715523	462.624995272079	25368.6646257679
ENSG00000143549	17756.7332128112	15713.8315715511	14575.5937556732	15926.5601080533	18605.8805917905	14195.472697011
ENSG00000143552	6.07275417674802	7.73155415764798	3.71636760725988	16.9101682265652	0	0
ENSG00000143553	360.316747820382	464.997757195686	572.320611518022	363.568616871152	574.714751835798	259.886945289492
ENSG00000143554	256.067801119541	208.751962256495	414.374988209477	247.076346865925	464.662990845964	281.300850893869
ENSG00000143556	0	0	0	0	0	0.973359345653527
ENSG00000143569	4975.60992214887	5501.55303703494	4393.67560368299	5715.63686057905	4918.7023175734	6281.08785750221
ENSG00000143570	686.221221972526	717.930028924455	689.386191146708	519.517946071698	632.797625691544	481.812876098496
ENSG00000143575	2647.72082106214	3005.36555185145	2820.72301391025	2187.98787775947	2781.86395835413	2082.98899969855
ENSG00000143578	126.515712015584	175.61673015229	251.783905391857	185.072396701853	187.495592797494	226.792727537272
ENSG00000143590	6.07275417674802	26.5081856833645	29.730940858079	5.63672274218841	22.4179513127439	11.6803121478423
ENSG00000143595	0	0	0	0	0	0
ENSG00000143603	30.3637708837401	5.52253868403427	11.1491028217796	29.1230675013068	5.09498893471452	17.5204682217635
ENSG00000143612	2452.38056171007	3047.33684585011	2629.33008213637	2389.97044268788	2698.30613982481	2686.47179400373
ENSG00000143614	4459.42581712529	1064.74545828181	1246.84133223569	2752.59960576867	531.916844784196	946.105283975228
ENSG00000143621	4045.4664074103	3565.35097441253	3345.65993843571	3812.30348130009	3385.11064822433	4557.26845634981
ENSG00000143622	993.907433594425	881.39717397187	714.471672495712	1008.03391706136	806.027249471838	1600.2027642544
ENSG00000143624	2523.2293604388	2949.0356572743	3190.50159083261	3429.94578862165	3331.10376551635	3026.17420563681
ENSG00000143627	0	0	8.36182711633473	0	0	0
ENSG00000143630	0	18.7766315257165	0	89.2481100846498	0	0
ENSG00000143631	0	0	0	0	0	0
ENSG00000143632	1.01212569612467	0	2.78727570544491	5.63672274218841	0	1.94671869130705
ENSG00000143633	369.425879085504	525.745682720063	438.531377656666	359.810801709693	407.599114777162	566.495139170353
ENSG00000143641	1027.30758156654	871.456604340608	1134.42121211608	1389.45215594944	1243.17730007034	1582.68229603263
ENSG00000143643	2229.71290856265	2344.86992524095	2111.82589282543	2384.3337199457	2264.21308258713	1956.45228476359
ENSG00000143653	356.268245035884	267.290872307259	455.255031889335	915.967445605616	1060.77669620756	827.355443805498
ENSG00000143669	3132.52902950585	1629.14891179011	1767.13279725207	5792.67207138895	2654.48923498627	4486.2132241171
ENSG00000143674	50.6062848062335	58.5389100507633	58.5327898143431	44.1543281471425	35.6649225430017	29.2007803696058
ENSG00000143702	1412.92747179004	869.247588866994	555.596957285352	1333.08492852756	647.063594708744	1599.22940490874
ENSG00000143727	3843.04126818537	3923.21148113795	3784.19131609237	3614.07873153313	4258.3917516344	4054.04167464694
ENSG00000143740	658.89382817716	907.905359655234	882.637306724222	634.131308496196	790.742282667694	571.36193589862
ENSG00000143742	7036.2978394587	8376.58667594318	6210.97936363308	5805.82442445406	7157.44045548696	5711.6726402949
ENSG00000143748	1198.35682421161	1280.12446695914	1393.63785272246	1312.41694513953	1129.04954793274	988.933095183983
ENSG00000143751	1423.04872875129	1213.85400275073	1092.6120765344	1545.40148514999	753.039364550807	2665.05788839936
ENSG00000143753	1846.1172697314	1694.31486826171	1749.48005111759	1907.09119444041	1606.95951000896	2266.95391602706
ENSG00000143756	1714.54092923519	1662.28414389432	1484.68885910032	1722.01879773856	1375.64701237292	2216.33923005308
ENSG00000143761	7431.02686094732	6593.91118873692	7039.72934005203	7466.77872581891	7468.23478050455	8065.25553808512
ENSG00000143768	4.04850278449868	0	0	9.39453790364735	10.189977869429	13.6270308391494
ENSG00000143771	743.912386651632	701.362412872352	681.024364030373	623.797316802184	627.702636756829	934.424971827386
ENSG00000143772	11868.1859127579	11370.9071504266	16294.4137740309	13453.9177318134	12235.1064278235	16093.5234210354
ENSG00000143774	2670.999712073	2379.10966508196	3144.97608764367	3657.29360588991	3565.47325651322	3761.06051160523
ENSG00000143776	60.7275417674802	30.9262166305919	67.8237088324928	73.2773956484493	35.6649225430017	58.4015607392116
ENSG00000143786	27.3273937953661	62.9569409979907	18.5818380362994	26.3047061302126	43.8169048385449	35.040936443527
ENSG00000143793	416.995786803364	436.280556038707	502.638718881899	347.597902434952	357.66822321696	397.130613026639
ENSG00000143797	51.6184105023581	68.479479682025	153.30016379947	558.035551476652	81.5198229554324	504.200141048527
ENSG00000143799	4241.81879245849	4531.79524411852	4067.56434614594	3313.45351861642	4610.96498591664	3177.04490421311
ENSG00000143801	45.5456563256101	24.2991702097508	18.5818380362994	82.6719335520966	70.3108472990604	74.9486696153216
ENSG00000143811	2823.83069218783	3116.92083326894	3518.47103217329	2417.21460260846	3435.04153978453	2685.49843465808
ENSG00000143815	3697.29516794342	4865.35658063419	3618.81295756931	4871.06790304115	4072.93415441079	3739.64660600085
ENSG00000143816	5.06062848062335	0	0	7.51563032291788	0	0.973359345653527
ENSG00000143819	44.5335306294855	41.9712939986605	111.491028217796	97.7031941979324	150.81167246755	155.737495304564
ENSG00000143839	1.01212569612467	0	0	0	0	0
ENSG00000143842	111.333826573714	45.284817209081	38.0927679744138	118.371177585957	66.2348561512888	68.1351541957469
ENSG00000143845	50.6062848062335	61.8524332611838	150.512888094025	61.0644963737078	82.5388207423753	101.229371947967
ENSG00000143847	95.1398154357189	26.5081856833645	44.5964112871186	115.552816214862	28.5319380344013	137.243667737147
ENSG00000143850	28.3395194914907	46.3893249458879	39.9509517780437	24.4257985494831	20.3799557388581	17.5204682217635
ENSG00000143851	2072.83342566332	1919.63444657031	1726.25275357221	1838.51106774379	1496.90774901913	1461.9857371716
ENSG00000143858	0	0	0	0	0	0
ENSG00000143862	875.488727147839	789.723031816901	818.529965498989	742.16849438814	681.709519464803	913.011066223008
ENSG00000143867	0	0	0	0	0	0
ENSG00000143869	27.3273937953661	14.3586005784891	23.2272975453743	0	0	0
ENSG00000143870	2353.19224348986	2233.31464382346	2266.05514852671	2223.68712179333	2058.37552962467	1602.1494829457
ENSG00000143878	226.716155931926	68.479479682025	399.509517780437	327.869372837292	217.046528618839	257.940226598185
ENSG00000143882	0	0	1.85818380362994	14.091806855471	0	1.94671869130705
ENSG00000143889	881.561481324587	589.80713145486	427.382274834886	466.908533811273	496.251922241195	487.653032172417
ENSG00000143891	621.445177420547	628.4649022431	626.20794182329	363.568616871152	469.757979780679	330.942177522199
ENSG00000143919	201.413013528809	191.079838467586	178.385645148474	154.070421619816	171.191628206408	177.151400908942
ENSG00000143921	4.04850278449868	5.52253868403427	11.1491028217796	7.51563032291788	4.07599114777162	6.81351541957469
ENSG00000143924	8473.51632795573	7741.49472727924	6180.31933087318	8019.17755455337	5721.67257368441	7131.80392560339
ENSG00000143933	7047.43122211607	9309.89571354497	7259.92412078218	6245.48879834476	9469.54643406041	7482.21329003866
ENSG00000143942	50.6062848062335	70.6884951556387	52.9582384034533	45.0937819375073	80.5008251684895	27.2540616782987
ENSG00000143947	134901.173407977	139477.23700397	149262.330394182	123618.966458934	134295.756336779	125986.766904664
ENSG00000143951	1648.75275898709	1249.19825032855	1449.38336683135	1748.32350386877	1240.12030670952	1498.97339230643
ENSG00000143952	1979.71786161985	2117.34133145874	1561.80348695096	1961.57951428157	1495.88875123218	1642.0572161175
ENSG00000143954	0	0	0	0	0	0
ENSG00000143970	3564.70670175109	3528.9022190979	3592.79838431849	3651.65688314772	3329.06576994247	3631.60371863331
ENSG00000143971	1032.36821004716	996.265978599783	993.199243040203	1078.49295133872	996.579835630161	1181.65824562338
ENSG00000143977	1445.31549406603	1336.45436153629	1034.07928672006	1295.50677691297	1327.7541163866	1293.59457037354
ENSG00000143994	55.6669132868568	49.7028481563084	38.0927679744138	46.9726895182367	59.1018716426885	60.3482794305187
ENSG00000143995	1.01212569612467	4.41803094722742	7.43273521451976	9.39453790364735	0	1.94671869130705
ENSG00000144010	0	0	0	0	0	0
ENSG00000144015	0	0	0	0	0	0
ENSG00000144021	3161.88067469347	3045.1278303765	2900.62491746634	2999.6759526346	3160.93113509689	3479.75966071136
ENSG00000144026	2601.1630390404	1422.60596500723	2394.26983097718	2726.29489963846	1601.86452107425	1716.03252638717
ENSG00000144028	8375.34013543164	9456.79524254029	6556.60155110824	8983.05714346759	9108.82121748262	9862.07689016153
ENSG00000144029	2024.25139224934	2006.89055777805	1990.11485368767	2003.85493484798	2114.42040790653	1605.06956098267
ENSG00000144031	0	0	1.85818380362994	4.69726895182367	7.13298450860033	0
ENSG00000144034	713.548615767892	869.247588866994	731.195326728381	598.432064462336	684.766512825632	619.056543835643
ENSG00000144035	0	0	4.64545950907485	0	0	0
ENSG00000144036	714.560741464017	689.212827767477	679.166180226743	591.855887929783	588.980720852999	637.55037140306
ENSG00000144040	231.776784412549	242.991702097508	359.558566002393	391.752230582094	393.333145759961	459.425611148465
ENSG00000144043	2651.76932384663	3118.02534100575	3405.12182015187	2495.18926720874	3862.00161251361	3113.77654674563
ENSG00000144045	1.01212569612467	0	3.71636760725988	0	2.03799557388581	0.973359345653527
ENSG00000144048	882.573607020712	1258.03431222301	734.911694335641	666.072737368597	879.395090131727	1016.18715686228
ENSG00000144057	5.06062848062335	1.10450773680685	5.57455141088982	9.39453790364735	4.07599114777162	14.6003901848029
ENSG00000144061	22.2667653147427	37.553263051433	37.1636760725988	26.3047061302126	35.6649225430017	34.0675770978734
ENSG00000144063	18.218262530244	24.2991702097508	19.5109299381144	35.6992440338599	37.7029181168875	38.9343738261411
ENSG00000144115	72.8730501209762	39.7622785250468	16.7236542326695	120.250085166686	24.4559468866297	32.1208584065664
ENSG00000144118	877.512978540088	994.056963126169	813.884505989914	832.356058263155	683.747515038689	613.216387761722
ENSG00000144119	0	0	0	0	0	0
ENSG00000144120	165.988614164446	196.60237715162	261.074824410007	176.61731258857	201.761561814695	128.483433626266
ENSG00000144130	0	0	0	0	0	0
ENSG00000144134	1091.07150042239	1060.32742733458	1202.24492094857	1318.05366788172	1151.46749924548	1297.48800775615
ENSG00000144136	2503.99897221243	1773.83942531181	2291.14062987572	2494.24981341837	2044.10956060747	2162.80446604214
ENSG00000144152	367.401627693255	521.327651772835	181.172920853919	48.8515970989662	41.7789092646591	19.4671869130705
ENSG00000144158	0	0	0	0	0	0
ENSG00000144161	1346.12717584581	1242.57120390771	1004.34834586198	1240.07900328145	1355.26705663406	1261.47371196697
ENSG00000144182	143.721848849703	206.542946782882	152.371071897655	135.281345812522	164.058643697808	185.911635019824
ENSG00000144188	0	0	0	0	0	0
ENSG00000144191	0	0	0	0	0	0
ENSG00000144199	286.431572003281	246.305225307929	312.17487900983	263.047061302126	344.421251986702	432.171549470166
ENSG00000144214	70.8487987287269	38.6577707882399	67.8237088324928	70.4590342773551	50.9498893471452	62.2949981218257
ENSG00000144218	321.855971367645	160.153621836994	84.5473630651623	262.107607511761	27.5129402474584	46.7212485913693
ENSG00000144224	5767.09221651837	5545.73334650722	4822.91606232151	6030.35388035123	4948.25325339475	5646.45756413611
ENSG00000144227	0	0	0	0	0	0
ENSG00000144228	1245.92673192947	1115.55281417492	668.946169306778	1374.42089530361	868.186114475355	1161.21769936466
ENSG00000144229	0	0	0	0	0	0
ENSG00000144230	0	0	0	0	0	0.973359345653527
ENSG00000144231	1028.31970726266	1091.25364396517	1135.35030401789	1166.801607633	1223.81634211843	1836.7290852482
ENSG00000144233	1264.14499445971	1156.41960043678	1459.60337775132	1308.65912997808	1177.961441706	1257.58027458436
ENSG00000144278	0	0	0	0	4.07599114777162	1.94671869130705
ENSG00000144283	742.900260955507	796.350078237742	955.106475065789	675.467275272244	541.087824866682	533.400921418133
ENSG00000144285	2.02425139224934	0	0	5.63672274218841	0	0
ENSG00000144290	160.927985683822	96.0921731021963	17.6527461344844	95.8242866172029	81.5198229554324	40.8810925174481
ENSG00000144306	653.833199696536	657.182103400078	901.219144760521	582.461350026136	568.600765114141	543.134514874668
ENSG00000144320	1277.30262850933	1808.07916515282	1384.34693370431	1256.04971771765	1522.3826936927	1527.20081333038
ENSG00000144331	0	0	0	0	2.03799557388581	0
ENSG00000144339	0	0	0	0	0	0
ENSG00000144354	117.406580750462	43.0758017354673	87.3346387706072	207.619287670606	88.6528074640327	81.7621850348962
ENSG00000144355	1.01212569612467	0	0	0	0	0
ENSG00000144357	2691.2422259955	2459.73872986886	2568.01001661658	2082.76905323862	1936.09579519152	2630.01695195583
ENSG00000144362	132.588466192332	139.167974837664	101.271017297832	179.435673959664	168.134634845579	256.966867252531
ENSG00000144366	0	0	0	2.8183613710942	4.07599114777162	0.973359345653527
ENSG00000144369	3.03637708837401	0	16.7236542326695	1.87890758072947	3.05699336082871	4.86679672826763
ENSG00000144381	6306.55521255281	6618.21035894667	5356.2148139633	6151.54341930828	6232.1904649428	5671.7649071231
ENSG00000144395	22.2667653147427	32.0307243673988	13.9363785272246	23.4863447591184	42.797907051602	39.9077331717946
ENSG00000144401	1045.52584409678	1265.76586638066	995.057426843833	989.244841254066	1177.961441706	687.19169803139
ENSG00000144406	390.680518704122	323.620766884408	306.60032759894	401.146768485742	355.630227643074	442.878502272355
ENSG00000144407	41.4971535411114	39.7622785250468	26.0145732508192	22.5468909687536	10.189977869429	26.2807023326452
ENSG00000144410	16.1940111379947	3.31352321042056	0.92909190181497	2.8183613710942	10.189977869429	0.973359345653527
ENSG00000144426	376.510758958377	436.280556038707	273.153019133601	452.816726955802	366.839203299446	510.040297122448
ENSG00000144445	328.940851240518	508.073558931153	608.555195688805	360.750255500058	454.473012976535	584.015607392116
ENSG00000144451	254.043549727292	395.413769776854	246.209353980967	205.740380089877	344.421251986702	202.458743895934
ENSG00000144452	0	0	6.50364331270479	0	0	0
ENSG00000144455	636.627062862417	818.440232973879	604.838828081546	539.246475669358	641.96860577403	603.482794305187
ENSG00000144460	16.1940111379947	26.5081856833645	10.2200109199647	11.2734454843768	19.3609579519152	9.73359345653527
ENSG00000144468	812.73693398811	1095.6716749124	943.028280342195	773.170469470177	735.716402172777	621.00326252695
ENSG00000144476	96.1519411318436	178.93025336271	162.59108281762	142.79697613544	163.039645910865	158.657573341525
ENSG00000144481	1.01212569612467	17.6721237889097	19.5109299381144	1.87890758072947	4.07599114777162	1.94671869130705
ENSG00000144485	36.4365250604881	20.9856469993302	40.8800436798587	10.3339916940121	6.11398672165743	14.6003901848029
ENSG00000144488	5.06062848062335	1.10450773680685	13.0072866254096	3.75781516145894	0	0
ENSG00000144504	1550.57656646299	1766.10787115416	1741.11822400125	1556.67493063437	1498.94574459301	1539.85448482388
ENSG00000144524	1809.68074467091	1882.08118351888	1918.57477724791	1505.0049721643	1977.87470445618	1482.42628343032
ENSG00000144535	1976.68148453148	1623.62637310608	1938.08570718603	2276.29653405375	2035.95757831192	2213.41915201612
ENSG00000144550	2.02425139224934	14.3586005784891	3.71636760725988	5.63672274218841	10.189977869429	3.89343738261411
ENSG00000144554	1076.90174067665	1422.60596500723	755.351716175571	1005.21555569027	1346.09607655158	1074.58871760149
ENSG00000144559	516.184105023581	600.852208822929	405.084069191327	420.875298083401	499.308915602023	432.171549470166
ENSG00000144560	1449.36399685053	1628.0444040533	1639.84720670342	1501.24715700285	1320.621131878	1246.87332178217
ENSG00000144566	2076.88192844782	2096.35568445941	1734.61458068855	2181.41170122691	1631.41545689559	2370.13000666634
ENSG00000144567	3798.50773755588	4559.40793753869	4588.78490306414	3912.82503686912	4346.02556131149	4423.91822599528
ENSG00000144579	3707.41642490466	4123.12738149999	5134.16184942952	3757.81516145894	4334.81658565512	3917.77136625545
ENSG00000144580	1911.9054399795	2297.37609255826	1981.75302657133	1710.74535225418	1829.10102756251	1431.81159745634
ENSG00000144583	0	0	0.92909190181497	0	0	0
ENSG00000144589	921.034383473449	627.360394506293	787.869932739095	989.244841254066	692.918495121175	882.836926507749
ENSG00000144591	680.148467795778	723.45256760849	744.202613353791	759.078662614706	656.234574791231	591.802482157344
ENSG00000144596	0	0	0	0	2.03799557388581	0
ENSG00000144597	1272.24200002871	1018.35613333592	1053.59021665818	1332.14547473719	763.229342420236	1928.22486373964
ENSG00000144619	12.145508353496	6.62704642084113	9.2909190181497	18.7890758072947	8.15198229554324	8.76023411088174
ENSG00000144635	1010.10144473242	1121.07535285896	1234.7631375121	919.725260767075	832.521191932353	683.298260648776
ENSG00000144642	70.8487987287269	32.0307243673988	104.987384905092	48.8515970989662	28.5319380344013	40.8810925174481
ENSG00000144644	66.8002959442282	78.4200493132867	51.1000545998234	57.3066812122488	78.4628295946037	74.9486696153216
ENSG00000144645	53.6426618946075	33.1352321042056	63.178249323418	97.7031941979324	62.1588650035172	47.6946079370228
ENSG00000144647	163.964362772196	134.749943890436	183.960196559364	171.920043636746	150.81167246755	265.727101363413
ENSG00000144648	5.06062848062335	5.52253868403427	10.2200109199647	24.4257985494831	5.09498893471452	6.81351541957469
ENSG00000144649	5.06062848062335	0	12.0781947235946	1.87890758072947	26.4939424605155	14.6003901848029
ENSG00000144655	2966.54041534141	1600.43171063313	1744.83459160851	3267.42028288855	1680.32735066885	2544.36132953832
ENSG00000144659	1781.34122517942	1931.78403167519	2066.30038963649	1877.02867314874	2121.55339241513	2190.05852772043
ENSG00000144668	7.08487987287269	3.31352321042056	4.64545950907485	141.857522345075	3.05699336082871	238.473039685114
ENSG00000144671	2.02425139224934	0	1.85818380362994	0	0	5.84015607392116
ENSG00000144674	2991.84355774452	3418.45144541721	3293.63079193407	3619.71545427532	4204.38486892642	3870.07675831842
ENSG00000144677	66.8002959442282	135.854451627243	179.314737050289	209.498195251336	29.5509358213442	148.92397988499
ENSG00000144681	0	0	0	2.8183613710942	0	0.973359345653527
ENSG00000144711	3835.9563883125	4213.69701591815	4526.53574564253	3727.75264016727	3199.65305100072	3478.7863013657
ENSG00000144712	75.9094272093502	79.5245570500935	341.905819867909	37.5781516145894	88.6528074640327	71.0552322327075
ENSG00000144713	111878.350198229	122846.664010869	141075.172555389	100228.445986433	121868.059327224	113077.101903262
ENSG00000144724	0	1.10450773680685	17.6527461344844	7.51563032291788	0	1.94671869130705
ENSG00000144730	94.1276897395942	72.8975106292524	79.9019035560874	126.826261699239	89.6718052509756	118.74984016973
ENSG00000144736	620.433051724422	721.243552134876	581.611530536171	675.467275272244	631.778627904601	993.799891912251
ENSG00000144741	850.185584744722	932.204529864985	780.437197524575	764.715385356894	977.218877678246	911.064347531701
ENSG00000144744	2985.77080356777	3231.78963789686	2538.2790757585	2730.99216859028	2659.58422392098	2682.57835662112
ENSG00000144746	11206.2557074923	12255.6178476089	8966.66594441628	7786.19301454292	8666.5761779494	6525.40105326124
ENSG00000144747	3232.72947342219	3710.04148793422	2450.94443698789	3204.47687893411	2545.45647178338	2632.93702999279
ENSG00000144749	3089.00762457249	2543.68131786619	1723.46547786677	2317.6325008298	809.084242832666	1398.71737970412
ENSG00000144771	0	0	0	0	0	0
ENSG00000144785	0	0	0	17.84962201693	0	0
ENSG00000144791	1213.53870965348	1175.19623196249	1063.81022757814	1282.35442384786	1079.11865637254	803.994819509813
ENSG00000144792	15.18188544187	8.83606189445483	26.0145732508192	75.1563032291788	69.2918495121175	109.016246713195
ENSG00000144802	21553.2166989748	8272.76294868334	7193.0295038515	14692.1178275141	6165.95560879152	12065.7624487211
ENSG00000144810	23.2788910108674	7.73155415764798	32.5182165635239	42.2754205664131	52.987884921031	38.9343738261411
ENSG00000144815	5718.51018310438	6692.21237731273	5060.76358918614	5818.97677751917	5799.11640549207	4678.9383745565
ENSG00000144820	0	0	0	0	0	0
ENSG00000144821	3.03637708837401	2.20901547361371	1.85818380362994	26.3047061302126	2.03799557388581	23.3606242956846
ENSG00000144824	52.6305361984828	30.9262166305919	26.9436651526341	134.341892022157	40.7599114777162	67.1617948500933
ENSG00000144827	676.099965011279	1020.56514880953	689.386191146708	544.883198411546	720.431435368634	571.36193589862
ENSG00000144834	2.02425139224934	0	2.78727570544491	0	1.0189977869429	1.94671869130705
ENSG00000144837	4.04850278449868	3.31352321042056	20.4400218399293	0	0	0
ENSG00000144840	1259.08436597909	1551.83337021363	937.453728931305	833.29551205352	1712.93527985102	796.207944744585
ENSG00000144843	15.18188544187	8.83606189445483	5.57455141088982	38.5176054049541	35.6649225430017	32.1208584065664
ENSG00000144847	19.2303882263687	16.5676160521028	26.0145732508192	42.2754205664131	32.6079291821729	24.3339836413382
ENSG00000144848	1410.90322039779	1428.12850369126	1248.69951603932	1052.1882452085	1436.7868795895	922.744659679543
ENSG00000144852	40.4850278449868	26.5081856833645	33.4473084653389	48.8515970989662	15.2849668041436	29.2007803696058
ENSG00000144857	2.02425139224934	0	0	0	0	0
ENSG00000144867	620.433051724422	1260.24332769662	784.153565131835	573.066812122488	691.899497334232	690.11177606835
ENSG00000144868	0	1.10450773680685	5.57455141088982	0	0	0.973359345653527
ENSG00000144891	0	0	12.0781947235946	0	0	0
ENSG00000144893	15.18188544187	3.31352321042056	4.64545950907485	156.888782990911	4.07599114777162	260.860304635145
ENSG00000144895	7469.48763740006	7377.00717413298	5482.57131261014	6535.78001956746	5255.9905850515	6657.77792427012
ENSG00000144908	10.1212569612467	15.463108315296	26.0145732508192	5.63672274218841	26.4939424605155	21.4139056043776
ENSG00000144909	1319.81190774657	1465.6817667427	1213.39402377035	1045.61206867595	1174.90444834517	685.244979340083
ENSG00000144935	334.001479721141	343.501906146932	374.424036431433	250.834162027384	217.046528618839	212.192337352469
ENSG00000144959	198.376636440435	239.678178887087	193.251115577514	315.656473562551	247.616462227126	298.821319115633
ENSG00000144962	0	0	0	0	0	0
ENSG00000145002	2.02425139224934	0	1.85818380362994	4.69726895182367	0	0
ENSG00000145012	2070.80917427107	1170.77820101527	884.495490527852	1964.39787565266	1127.01155235885	1456.14558109768
ENSG00000145014	30.3637708837401	17.6721237889097	10.2200109199647	50.7305046796957	48.9118937732594	43.8011705544087
ENSG00000145016	2202.38551476728	1709.77797657701	2030.06580546571	2066.79833880242	1748.60020239402	2303.9415711619
ENSG00000145020	478.735454266969	360.069522199035	371.636760725988	427.451474615954	644.006601347916	551.89474898555
ENSG00000145022	1565.75845190486	1463.47275126908	1626.83992007801	1612.10270426588	1705.80229534242	1672.23135583276
ENSG00000145029	794.518671457865	737.811168186979	1064.73931947996	667.012191158962	828.445200784581	860.449661557718
ENSG00000145040	0	0	0	0	0	0
ENSG00000145041	2646.70869536601	2618.78784396905	2641.40827685996	2803.33011044837	2517.94353153592	2769.20733838428
ENSG00000145050	658.89382817716	903.487328708007	774.862646113685	769.412654308718	853.920145458154	723.20599382057
ENSG00000145075	0	0	0	0	0	0
ENSG00000145087	0	0	0	0	0	0
ENSG00000145088	186.231128086939	192.184346204393	196.038391282959	173.798951217476	186.476595010552	157.684213995871
ENSG00000145103	0	0	0	0	0	0
ENSG00000145107	17.2061368341194	6.62704642084113	9.2909190181497	13.1523530651063	9.17098008248614	19.4671869130705
ENSG00000145113	0	0	0	0	0	0
ENSG00000145147	0	5.52253868403427	6.50364331270479	0	0	0
ENSG00000145191	3112.28651558336	3067.21798511263	3064.14509218577	3320.02969514897	3631.70811266451	3654.96434292899
ENSG00000145192	1.01212569612467	6.62704642084113	0	8.45508411328261	0	0
ENSG00000145194	0	0	0	0	0	0
ENSG00000145198	0	1.10450773680685	0	0	4.07599114777162	0
ENSG00000145214	1369.40606685668	657.182103400078	2211.23872631963	2155.1069950967	1612.05449894368	1888.31713056784
ENSG00000145216	2036.39690060283	2131.69993203723	1743.9054997067	1613.98161184661	1821.96804305391	1474.63940866509
ENSG00000145217	5.06062848062335	11.0450773680685	21.3691137417443	11.2734454843768	18.3419601649723	6.81351541957469
ENSG00000145220	1176.09005889687	673.749719452181	497.064167471009	1629.95232628281	922.192997183329	694.978572796618
ENSG00000145241	1834.98388707403	1830.16931988896	1583.17260069271	2034.85690993002	1679.30835288191	1978.83954971362
ENSG00000145242	0	0	0	0	0	0
ENSG00000145244	0	8.83606189445483	11.1491028217796	1.87890758072947	2.03799557388581	2.92007803696058
ENSG00000145246	161.940111379947	171.198699205062	129.143774352281	423.693659454495	274.110404687641	212.192337352469
ENSG00000145247	2250.96754818126	1935.09755488561	2077.44949245827	2763.87305125305	1959.53274429121	1984.67970578754
ENSG00000145248	0	0	4.64545950907485	0.939453790364735	0	0
ENSG00000145283	3.03637708837401	0	4.64545950907485	0.939453790364735	0	0
ENSG00000145284	49.5941591101088	44.1803094722742	40.8800436798587	96.7637404075677	36.6839203299446	116.803121478423
ENSG00000145287	4453.35306294854	4175.03924512991	3411.62546346457	3965.43444912955	3800.86174529703	4150.40424986664
ENSG00000145293	1666.97102151733	1681.06077542003	1372.26873898071	1247.59463360437	1563.14260517042	1551.53479697172
ENSG00000145309	0	0	0	0	0	0
ENSG00000145321	115.382329358212	241.887194360701	797.160851757244	43.2148743567778	9.17098008248614	0
ENSG00000145331	263.152680992414	364.487553146262	259.216640606377	117.431723795592	191.571583945266	146.977261193683
